ID,Temperature1,Temperature2,Speed,Time,Num,Y1,Y2,Y3,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2
5305,180,163,0,86,-1,-1,-1,11,1,PlaceHolder,234.1,HPA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5306,62,172,15,136,-1,-1,-1,11,1,PlaceHolder,430.5,BMIM-Tf2N,490.4,TBPT,179,BuMgCl,236.7,MLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5307,147,10,0,482,-1,-1,-1,11,1,PlaceHolder,47.7,luminol,78.5,DMSO,66.3,THPC,69.4,DPP,366.1,NEt3,253.8,BA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5308,153,180,11,486,-1,-1,-1,11,1,PlaceHolder,72.9,HT,138.9,TEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5309,111,160,12,161,-1,-1,-1,11,1,PlaceHolder,34.6,(TMS)3Si,396,TMNO,238,HDAC,102.4,hexane,101.1,HDA-HI,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5310,70,50,0,448,-1,-1,-1,11,1,PlaceHolder,397,HDD,44.9,DCE,278.7,ISA,85.5,TBT,240.8,Na-HDS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5311,6,31,12,107,-1,-1,-1,11,1,PlaceHolder,94.8,HPA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5312,70,112,7,55,-1,-1,-1,11,1,PlaceHolder,421.7,AMNP,266.3,HDAC,207.3,HS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5313,177,154,0,380,-1,-1,-1,11,1,PlaceHolder,173.3,TCB,417.4,TTA,356.5,HDD,357.6,NA_,348.3,OA,175.7,DIEA,294.9,DOPA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5314,175,107,0,128,-1,-1,-1,11,1,PlaceHolder,96.1,HPA,492.5,TELA,34.5,OCT-HBr,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5315,75,171,10,301,-1,-1,-1,11,1,PlaceHolder,57.1,TBP,81.1,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5316,42,154,2,147,-1,-1,-1,11,1,PlaceHolder,255.7,DCE,324.4,HLAM,108.1,EMIMES,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5317,168,32,0,22,-1,-1,-1,11,1,PlaceHolder,349.5,fructose,32.7,CH2Cl2,140.9,TDOL,56.1,NH3-H2O,321.4,MA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5318,25,101,19,61,-1,-1,-1,11,1,PlaceHolder,374.2,BA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5319,33,93,4,126,-1,-1,-1,11,1,PlaceHolder,357.9,THPC,303.2,mesitylene,42.9,TBAC,420.2,ODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5320,7,81,17,109,-1,-1,-1,11,1,PlaceHolder,171.9,DDL,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5321,59,135,19,182,-1,-1,-1,11,1,PlaceHolder,429.5,OA,173.3,FA,292.3,GBL,288.9,HYD,443.1,HDD,431.4,HD,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5322,64,90,12,148,-1,-1,-1,11,1,PlaceHolder,312.2,MXY,377.3,ODT,259.2,PEG,134.8,DPE,85.5,NMP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5323,110,4,0,335,-1,-1,-1,11,1,PlaceHolder,196.1,CH2Cl2,26.1,TGA,197.3,DE,500,TDPA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5324,108,133,11,249,-1,-1,-1,11,1,PlaceHolder,385,Na-CIT,131.6,DBA,231.8,OCT-HCl,459.8,tetralin,23.8,HPA,409.9,N-DPT,197.8,(TMS)3Si,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5325,103,135,7,434,-1,-1,-1,11,1,PlaceHolder,388,HS,148.2,NLA,286.1,DHPA,480.6,squalane,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5326,55,1,0,436,-1,-1,-1,11,1,PlaceHolder,385.2,EMIMES,126.9,HAc,230.5,HDA-HI,158,PA,233.8,NVP,13,CH2Cl2,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5327,186,69,0,402,-1,-1,-1,11,1,PlaceHolder,429.6,diglyme,332.3,HT,322.2,DMSO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5328,166,107,0,238,-1,-1,-1,11,1,PlaceHolder,360.1,TOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5329,6,7,20,49,-1,-1,-1,11,1,PlaceHolder,144.7,TOPO,472.2,HDA-HCl,241.2,NLA,53,toluene,203.2,TBAC,415,TTA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5330,23,92,15,69,-1,-1,-1,11,1,PlaceHolder,223.8,luminol,485.1,HDA-HCl,154.2,HEOH,369.9,TCB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5331,8,30,1,377,-1,-1,-1,11,1,PlaceHolder,212.4,HDT,335.9,TOAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5332,122,34,0,119,-1,-1,-1,11,1,PlaceHolder,60.9,HYD,310.7,tetralin,295.1,TOPO,415.4,TTA,420.4,TOA,138.9,SDS,357.1,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5333,19,113,7,347,-1,-1,-1,11,1,PlaceHolder,432.9,TFA,407.7,BMIM-Tf2N,73.8,t-DT,173.8,DT,401.7,CFA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5334,123,89,0,451,-1,-1,-1,11,1,PlaceHolder,74.8,TMNO,412.3,TCB,131.8,OLOH,399.8,NH4Ac,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5335,67,125,8,259,-1,-1,-1,11,1,PlaceHolder,154.9,NEt3,400.3,HLAM,58.4,HDD,138.7,AMNP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5336,30,93,3,57,-1,-1,-1,11,1,PlaceHolder,156.7,TBT,235.4,diglyme,449.6,MHA,406.6,OLA-HBr,61.4,TELA,130.4,DIP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5337,78,149,16,108,-1,-1,-1,11,1,PlaceHolder,200.9,octane,63.4,HEOH,227.4,OLOH,61,DDE,94,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5338,197,130,0,473,-1,-1,-1,11,1,PlaceHolder,86.3,HS,51.9,Na-LAA,165.1,DDE,129.6,ELA,498,TOP,103.7,DCB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5339,24,122,4,490,-1,-1,-1,11,1,PlaceHolder,431.6,NMP,210.4,SDS,59.8,DDE,177.8,HDA-HCl,423,HDA,487.4,BMIM-Tf2N,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5340,125,113,0,276,-1,-1,-1,11,1,PlaceHolder,192.6,HDAC,164.4,TCB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5341,68,174,13,232,-1,-1,-1,11,1,PlaceHolder,40.9,TBAC,288.6,CYH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5342,75,76,20,352,-1,-1,-1,11,1,PlaceHolder,229.1,OCT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5343,134,89,0,318,-1,-1,-1,11,1,PlaceHolder,439.2,TBT,407.9,octane,226.2,DPE,469.3,SA,369.9,luminol,481.1,(TMS)3Si,464.1,LC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5344,166,83,0,463,-1,-1,-1,11,1,PlaceHolder,303.8,ODPIA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5345,64,15,0,498,-1,-1,-1,11,1,PlaceHolder,417,HD,427.4,TDO,85,CYPHOS104,441.4,OCT-HBr,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5346,136,179,6,227,-1,-1,-1,11,1,PlaceHolder,19.6,AMNP,213.5,DODA,272.6,CITA,306.7,CHCl3,369.3,OCEA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5347,21,1,0,409,-1,-1,-1,11,1,PlaceHolder,268.1,HDT,242.8,HS,228.9,HYD,298.4,TA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5348,102,196,1,217,-1,-1,-1,11,1,PlaceHolder,63,HAc,9.6,ODT,197.4,HDT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5349,112,83,0,131,-1,-1,-1,11,1,PlaceHolder,142.5,DDE,336.4,OCT-HBr,98.4,tetralin,483,LAA,452.8,OA,226.6,HDT,379.9,PA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5350,42,131,13,144,-1,-1,-1,11,1,PlaceHolder,107.6,CH2Cl2,49.3,ODOH,300.1,NMP,321.9,ABI,214.2,OT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5351,125,78,0,495,-1,-1,-1,11,1,PlaceHolder,367,TGA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5352,193,123,0,487,-1,-1,-1,11,1,PlaceHolder,178.5,NH2OH,133,HS,62.8,PVP,461.2,TPP,202.2,OA,81,DMSO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5353,30,15,0,400,-1,-1,-1,11,1,PlaceHolder,395.7,HS,488.7,BEA,463.5,DDL,320.3,hexane,176.4,TOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5354,141,40,0,467,-1,-1,-1,11,1,PlaceHolder,379.4,PVP,35.6,ethanol,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5355,77,69,0,469,-1,-1,-1,11,1,PlaceHolder,390.6,BA,244.5,DOPA,377,ODT,331.5,Na-HDS,109.7,GBL,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5356,183,168,0,20,-1,-1,-1,11,1,PlaceHolder,267.4,ACN,393.2,OCT-HBr,466.9,ODA,33,BEA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5357,117,94,0,484,-1,-1,-1,11,1,PlaceHolder,427.6,DOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5358,9,92,8,256,-1,-1,-1,11,1,PlaceHolder,32.2,TOPO,191.6,DHPA,310.3,DCE,341.1,HA,20.3,OCT,430.3,TGA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5359,59,195,19,69,-1,-1,-1,11,1,PlaceHolder,363.5,HDA-HCl,237.4,THF,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5360,131,83,0,202,-1,-1,-1,11,1,PlaceHolder,273.6,TBPT,429.1,TOAB,185,ODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5361,12,152,6,171,-1,-1,-1,11,1,PlaceHolder,203.1,luminol,329.7,TBPT,265.5,HDT,221.6,BuMgCl,222.2,TA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5362,189,115,0,166,-1,-1,-1,11,1,PlaceHolder,250,HDA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5363,189,162,0,363,-1,-1,-1,11,1,PlaceHolder,297.2,OLA-HBr,208.3,NMP,328.5,PVP,56,ISA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5364,42,4,0,51,-1,-1,-1,11,1,PlaceHolder,369.6,OCT,83.4,DE,434.6,HDE,321.6,N-DPT,94.6,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5365,14,38,11,497,-1,-1,-1,11,1,PlaceHolder,62.1,CHCl3,277.6,TDE,445.6,OCT-HBr,458.5,BMIM-Tf2N,182.9,DIP,97.9,AMNP,451.5,HDA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5366,58,177,3,241,-1,-1,-1,11,1,PlaceHolder,290.6,ODPIA,200,FA,375.1,EMIMES,402.7,tetralin,88.4,NH3-H2O,8.3,DDE,407.1,ODE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5367,1,99,9,92,-1,-1,-1,11,1,PlaceHolder,166.8,TOPO,310.6,HT,199.7,DIEA,73.2,AMNP,153.7,luminol,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5368,2,53,18,145,-1,-1,-1,11,1,PlaceHolder,217.9,PVP,434.4,ODPIA,470.1,DCE,210.6,TOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5369,199,68,0,63,-1,-1,-1,11,1,PlaceHolder,434.4,OCTA,115.6,ESE,114.9,diglyme,248.3,CTAC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5370,94,147,3,50,-1,-1,-1,11,1,PlaceHolder,429.5,DDL,154.1,OLA-HI,418.2,ELA,199.9,ethanol,331.5,LA,481.5,BEA,71.5,EG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5371,176,173,0,276,-1,-1,-1,11,1,PlaceHolder,458.2,OCT-HBr,152.2,EHA,8.8,OCTA,375.9,TBA,98.9,OCEA,339.8,PVP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5372,66,127,17,115,-1,-1,-1,11,1,PlaceHolder,2.4,TOP,475,OCT-HBr,404.8,octane,54.5,HDA,288.7,TDPA,45.7,THPC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5373,125,123,0,484,-1,-1,-1,11,1,PlaceHolder,5.5,BEA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5374,19,53,4,35,-1,-1,-1,11,1,PlaceHolder,158.6,LC,322.6,ODT,98,HAc,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5375,24,74,10,144,-1,-1,-1,11,1,PlaceHolder,388.8,mesitylene,227.9,TOP,208.1,HDA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5376,94,109,2,254,-1,-1,-1,11,1,PlaceHolder,371.4,TBAC,415,NH2OH,107.4,OCT-HBr,427.5,ABI,377.4,BMIM-Tf2N,487.1,DCB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5377,130,194,15,44,-1,-1,-1,11,1,PlaceHolder,498.9,toluene,118.4,ACN,82.5,HDD,146.4,TBT,384.2,DHPA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5378,112,146,20,435,-1,-1,-1,11,1,PlaceHolder,226.3,TA,181,OT,221.7,HAc,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5379,62,81,18,227,-1,-1,-1,11,1,PlaceHolder,278,DMSO,223.8,OCT,167,HD,326.4,TDE,212,LCEE,258.1,ethanol,396.8,BLAM,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5380,66,164,3,460,-1,-1,-1,11,1,PlaceHolder,222.6,HYD,39.5,DA,317.2,OCEA,93.8,HEOH,309.3,toluene,154.9,HDA-HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5381,3,192,13,56,-1,-1,-1,11,1,PlaceHolder,468.6,octane,407.8,OLA-HI,105.5,HDAC,89.5,HMT,416.1,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5382,122,21,0,385,-1,-1,-1,11,1,PlaceHolder,299.8,NMP,475.3,TDOL,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5383,160,137,0,342,-1,-1,-1,11,1,PlaceHolder,320.2,fructose,170.3,OLA,16.9,TPPe,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5384,7,35,12,468,-1,-1,-1,11,1,PlaceHolder,30.4,OLA-HI,135.4,decyne,54.5,CTAC,249.5,OCT-HBr,379.8,TOAB,414.2,NH2OH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5385,34,30,0,230,-1,-1,-1,11,1,PlaceHolder,90.5,H2O,434.2,DEA,446,DT,117.3,DIP,413.8,HYD,123.8,TEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5386,54,120,9,161,-1,-1,-1,11,1,PlaceHolder,195.1,SDS,228,t-DT,331.1,diglyme,310.7,HDT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5387,177,96,0,224,-1,-1,-1,11,1,PlaceHolder,342.6,t-DT,112.1,BPCA,220.2,TBPT,32.5,PVP,211.8,ODPOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5388,195,41,0,475,-1,-1,-1,11,1,PlaceHolder,13.2,CTAB,9.6,ODOH,431.9,OLA-HBr,218.3,NVP,202.2,diglyme,154.4,squalane,349,TOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5389,40,68,19,377,-1,-1,-1,11,1,PlaceHolder,440,DHPA,177.6,Na-LAA,237.4,DE,399.9,TBA,431,TA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5390,7,161,6,175,-1,-1,-1,11,1,PlaceHolder,475.8,TBA,370,TTA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5391,189,160,0,180,-1,-1,-1,11,1,PlaceHolder,268.7,ODA,242.9,MHA,179.1,DCE,181.6,HMDS,89.2,NLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5392,63,115,20,456,-1,-1,-1,11,1,PlaceHolder,385.3,Na-CIT,371.9,HDA-HI,0.6,DBA,329.8,OLA-HBr,300.1,BuMgCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5393,189,147,0,39,-1,-1,-1,11,1,PlaceHolder,435.4,CYPHOS104,477.3,MXY,492.8,TBOH,386.1,DOA,67.7,PD,209,DIP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
